dataset,model,pair_id,layer,axis,role,ground_truth,projection
COCO-2017-val,Molmo2-ER,coco_1214_226408,21,horizontal,target,-0.6493584431222554,1.7776609659194946
COCO-2017-val,Molmo2-ER,coco_1215_88269,21,horizontal,reference,0.4598857983881124,4.16270923614502
COCO-2017-val,Molmo2-ER,coco_1215_88269,21,horizontal,target,-0.1384555221205694,-2.2129178047180176
COCO-2017-val,Molmo2-ER,coco_1216_279145,21,horizontal,reference,-0.501005664706726,-4.247932434082031
COCO-2017-val,Molmo2-ER,coco_1216_279145,21,horizontal,target,0.0526556553757662,1.3783361911773682
COCO-2017-val,Molmo2-ER,coco_1217_390826,21,horizontal,reference,-0.196774935218176,-0.8241218328475952
COCO-2017-val,Molmo2-ER,coco_1217_390826,21,horizontal,target,0.4940762317841303,1.6037790775299072
COCO-2017-val,Molmo2-ER,coco_1218_79031,21,horizontal,reference,-0.3765201157080312,-1.1121934652328491
COCO-2017-val,Molmo2-ER,coco_1218_79031,21,horizontal,target,-0.2029849220854174,-0.5727182626724243
COCO-2017-val,Molmo2-ER,coco_1219_433915,21,horizontal,reference,-0.1061395180094093,1.585195779800415
COCO-2017-val,Molmo2-ER,coco_1219_433915,21,horizontal,target,-0.216146978021978,-5.0120344161987305
COCO-2017-val,Molmo2-ER,coco_1220_560178,21,horizontal,reference,0.0194515236027916,3.1262645721435547
COCO-2017-val,Molmo2-ER,coco_1220_560178,21,horizontal,target,-0.6226483882675113,-0.2064669132232666
COCO-2017-val,Molmo2-ER,coco_1221_326462,21,horizontal,reference,-0.1262800723126131,0.7483649253845215
COCO-2017-val,Molmo2-ER,coco_1221_326462,21,horizontal,target,-0.4417592274989722,-0.1891674995422363
COCO-2017-val,Molmo2-ER,coco_1222_494188,21,horizontal,reference,0.1282184906388728,0.825156569480896
COCO-2017-val,Molmo2-ER,coco_1222_494188,21,horizontal,target,0.0630415950184981,1.3149406909942627
COCO-2017-val,Molmo2-ER,coco_1223_85772,21,horizontal,reference,-0.8107875408052232,-3.3479318618774414
COCO-2017-val,Molmo2-ER,coco_1223_85772,21,horizontal,target,-0.2208510035151377,-1.416007399559021
COCO-2017-val,Molmo2-ER,coco_1224_19924,21,horizontal,reference,-0.0100862957950812,1.3792924880981443
COCO-2017-val,Molmo2-ER,coco_1224_19924,21,horizontal,target,-0.0325932461881174,-1.75557541847229
COCO-2017-val,Molmo2-ER,coco_1225_192904,21,horizontal,reference,0.0009737741949611,-0.610561192035675
COCO-2017-val,Molmo2-ER,coco_1225_192904,21,horizontal,target,0.2933732851722124,2.450889587402344
COCO-2017-val,Molmo2-ER,coco_1226_236166,21,horizontal,reference,0.1772544508950764,1.5362961292266846
COCO-2017-val,Molmo2-ER,coco_1226_236166,21,horizontal,target,-0.2096449254219605,1.1171941757202148
COCO-2017-val,Molmo2-ER,coco_1227_578871,21,horizontal,reference,0.5252540248086566,5.663946628570557
COCO-2017-val,Molmo2-ER,coco_1227_578871,21,horizontal,target,-0.2725977472650702,-1.9535281658172607
COCO-2017-val,Molmo2-ER,coco_1228_420916,21,horizontal,reference,-0.2212187631247376,-7.526878833770752
COCO-2017-val,Molmo2-ER,coco_1228_420916,21,horizontal,target,0.4136650763053493,0.0871939063072204
COCO-2017-val,Molmo2-ER,coco_1229_313130,21,horizontal,reference,0.4157643382678839,9.929956436157228
COCO-2017-val,Molmo2-ER,coco_1229_313130,21,horizontal,target,-0.1316801214537728,-3.604328155517578
COCO-2017-val,Molmo2-ER,coco_1230_286523,21,horizontal,reference,0.4101878768303186,3.2611300945281982
COCO-2017-val,Molmo2-ER,coco_1230_286523,21,horizontal,target,0.0039880500290983,-0.3612431287765503
COCO-2017-val,Molmo2-ER,coco_1231_117914,21,horizontal,reference,0.4435646006694178,-1.4073678255081177
COCO-2017-val,Molmo2-ER,coco_1231_117914,21,horizontal,target,-0.4171203870286636,-4.232932090759277
COCO-2017-val,Molmo2-ER,coco_1232_194940,21,horizontal,reference,-0.4918992434808336,-2.484647989273072
COCO-2017-val,Molmo2-ER,coco_1232_194940,21,horizontal,target,-0.2276488870222596,-9.21596908569336
COCO-2017-val,Molmo2-ER,coco_1233_568814,21,horizontal,reference,-0.9621138535031848,-2.6076059341430664
COCO-2017-val,Molmo2-ER,coco_1233_568814,21,horizontal,target,-0.2121570849236642,0.3746995329856872
COCO-2017-val,Molmo2-ER,coco_1234_237984,21,horizontal,reference,-0.002803363894014,2.1779377460479736
COCO-2017-val,Molmo2-ER,coco_1234_237984,21,horizontal,target,-0.4729064325544344,-5.845386505126953
COCO-2017-val,Molmo2-ER,coco_1235_262227,21,horizontal,reference,-0.611139509458542,-4.609670162200928
COCO-2017-val,Molmo2-ER,coco_1235_262227,21,horizontal,target,0.1685063027149362,0.7581931948661804
COCO-2017-val,Molmo2-ER,coco_1236_210855,21,horizontal,reference,-0.2590654453890224,-5.891913414001465
COCO-2017-val,Molmo2-ER,coco_1236_210855,21,horizontal,target,0.4354960874799358,3.3860831260681152
COCO-2017-val,Molmo2-ER,coco_1237_110721,21,horizontal,reference,-0.0411196060155679,-0.4126481711864471
COCO-2017-val,Molmo2-ER,coco_1237_110721,21,horizontal,target,-0.2644588926174498,-3.401858329772949
COCO-2017-val,Molmo2-ER,coco_1238_449312,21,horizontal,reference,0.3025007362840795,-0.7083910703659058
COCO-2017-val,Molmo2-ER,coco_1238_449312,21,horizontal,target,-0.379672833742234,-2.1838042736053467
COCO-2017-val,Molmo2-ER,coco_1239_367818,21,horizontal,reference,-0.5510646247011124,-3.138812065124512
COCO-2017-val,Molmo2-ER,coco_1239_367818,21,horizontal,target,0.0966630684721512,3.3805527687072754
COCO-2017-val,Molmo2-ER,coco_1240_176232,21,horizontal,reference,0.8968699677938807,-1.9989986419677728
COCO-2017-val,Molmo2-ER,coco_1240_176232,21,horizontal,target,-0.072864875887511,-0.6100308895111084
COCO-2017-val,Molmo2-ER,coco_1241_139684,21,horizontal,reference,-0.215346163955492,-3.3947534561157227
COCO-2017-val,Molmo2-ER,coco_1241_139684,21,horizontal,target,-0.2380273473108478,-2.8323986530303955
COCO-2017-val,Molmo2-ER,coco_1242_60052,21,horizontal,reference,-0.4797073035070331,-1.5844333171844482
COCO-2017-val,Molmo2-ER,coco_1242_60052,21,horizontal,target,0.2503077782895,3.411612033843994
COCO-2017-val,Molmo2-ER,coco_1243_56127,21,horizontal,reference,-0.2951128184587748,-7.993422031402588
COCO-2017-val,Molmo2-ER,coco_1243_56127,21,horizontal,target,0.4342606767490233,2.6611597537994385
COCO-2017-val,Molmo2-ER,coco_1244_227044,21,horizontal,reference,-0.3302312704946936,-0.3246370553970337
COCO-2017-val,Molmo2-ER,coco_1244_227044,21,horizontal,target,0.0485474500986347,-1.277803659439087
COCO-2017-val,Molmo2-ER,coco_1245_71226,21,horizontal,reference,-0.0646157626396641,1.6414551734924316
COCO-2017-val,Molmo2-ER,coco_1245_71226,21,horizontal,target,0.1927019868670458,4.935786247253418
COCO-2017-val,Molmo2-ER,coco_1246_159977,21,horizontal,reference,-0.3086815268065268,-3.096782922744751
COCO-2017-val,Molmo2-ER,coco_1246_159977,21,horizontal,target,0.3951990911891558,3.643079996109009
COCO-2017-val,Molmo2-ER,coco_1247_107094,21,horizontal,reference,0.3508108748645719,0.4650809168815613
COCO-2017-val,Molmo2-ER,coco_1247_107094,21,horizontal,target,0.8829609375,1.0111513137817385
COCO-2017-val,Molmo2-ER,coco_1248_214720,21,horizontal,reference,-0.1267866141856753,0.8003908395767212
COCO-2017-val,Molmo2-ER,coco_1248_214720,21,horizontal,target,0.0159231621092086,-1.725980281829834
COCO-2017-val,Molmo2-ER,coco_1249_98839,21,horizontal,reference,-0.2144192184729714,-4.594134330749512
COCO-2017-val,Molmo2-ER,coco_1249_98839,21,horizontal,target,0.4429549748110832,2.003060340881348
COCO-2017-val,Molmo2-ER,coco_1250_179265,21,horizontal,reference,-0.2140840146299484,-6.79718542098999
COCO-2017-val,Molmo2-ER,coco_1250_179265,21,horizontal,target,0.5480759297520661,0.1340113878250122
COCO-2017-val,Molmo2-ER,coco_1251_189806,21,horizontal,reference,-0.3178027108433734,-5.469911575317383
COCO-2017-val,Molmo2-ER,coco_1251_189806,21,horizontal,target,0.3736268412438626,5.15281343460083
COCO-2017-val,Molmo2-ER,coco_1252_414034,21,horizontal,reference,0.3185923913043478,3.567673683166504
COCO-2017-val,Molmo2-ER,coco_1252_414034,21,horizontal,target,-0.20314028739249,-1.7136757373809814
COCO-2017-val,Molmo2-ER,coco_1253_548555,21,horizontal,reference,-0.6434777695317773,-0.3619729876518249
COCO-2017-val,Molmo2-ER,coco_1253_548555,21,horizontal,target,0.0017982497877198,1.4329509735107422
COCO-2017-val,Molmo2-ER,coco_1254_560312,21,horizontal,reference,0.3738055775744038,0.8808857202529907
COCO-2017-val,Molmo2-ER,coco_1254_560312,21,horizontal,target,0.7724552422813038,4.667220115661621
COCO-2017-val,Molmo2-ER,coco_1255_370813,21,horizontal,reference,-0.2493844496726873,0.4351629614830017
COCO-2017-val,Molmo2-ER,coco_1255_370813,21,horizontal,target,-0.0604018121216629,0.8503150343894958
COCO-2017-val,Molmo2-ER,coco_1256_566923,21,horizontal,reference,-0.3678845965530748,0.1946333944797516
COCO-2017-val,Molmo2-ER,coco_1256_566923,21,horizontal,target,-0.2746510829774252,-5.901872158050537
COCO-2017-val,Molmo2-ER,coco_1257_206025,21,horizontal,reference,-0.0005297921965488,0.8888670802116394
COCO-2017-val,Molmo2-ER,coco_1257_206025,21,horizontal,target,-0.0189419066123224,-0.3952738046646118
COCO-2017-val,Molmo2-ER,coco_1258_52891,21,horizontal,reference,-0.0282687695540729,-0.0931092947721481
COCO-2017-val,Molmo2-ER,coco_1258_52891,21,horizontal,target,-0.4715494592996644,-3.409585952758789
COCO-2017-val,Molmo2-ER,coco_1259_17714,21,horizontal,reference,0.2475901623867069,4.676318645477295
COCO-2017-val,Molmo2-ER,coco_1259_17714,21,horizontal,target,-0.304448553929311,-2.8829989433288574
COCO-2017-val,Molmo2-ER,coco_1260_197004,21,horizontal,reference,0.444333643857272,4.359253406524658
COCO-2017-val,Molmo2-ER,coco_1260_197004,21,horizontal,target,0.0501408071865134,1.425057888031006
COCO-2017-val,Molmo2-ER,coco_1261_453722,21,horizontal,reference,-0.7100674422355742,-8.428838729858398
COCO-2017-val,Molmo2-ER,coco_1261_453722,21,horizontal,target,-0.3048403794298921,-5.137248516082764
COCO-2017-val,Molmo2-ER,coco_1262_6894,21,horizontal,reference,-0.4135331420019702,-1.7990124225616455
COCO-2017-val,Molmo2-ER,coco_1262_6894,21,horizontal,target,0.512790687294689,-0.7359958291053772
COCO-2017-val,Molmo2-ER,coco_1263_356427,21,horizontal,reference,-0.2351028531051112,-1.8939504623413088
COCO-2017-val,Molmo2-ER,coco_1263_356427,21,horizontal,target,0.2815669221698114,5.054118633270264
COCO-2017-val,Molmo2-ER,coco_1264_470773,21,horizontal,reference,-0.0181591462971045,-0.4808546304702759
COCO-2017-val,Molmo2-ER,coco_1264_470773,21,horizontal,target,-0.5996454128912686,-5.663268566131592
COCO-2017-val,Molmo2-ER,coco_1265_191761,21,horizontal,reference,0.2033526563396441,2.4395198822021484
COCO-2017-val,Molmo2-ER,coco_1265_191761,21,horizontal,target,0.5862464043832281,2.0747175216674805
COCO-2017-val,Molmo2-ER,coco_1266_108495,21,horizontal,reference,0.2985877688081049,3.141352653503418
COCO-2017-val,Molmo2-ER,coco_1266_108495,21,horizontal,target,0.0517651556569762,2.848127603530884
COCO-2017-val,Molmo2-ER,coco_1267_113235,21,horizontal,reference,-0.6914969450101833,-0.3784243166446686
COCO-2017-val,Molmo2-ER,coco_1267_113235,21,horizontal,target,-0.2201852147466058,-1.70420241355896
COCO-2017-val,Molmo2-ER,coco_1268_14226,21,horizontal,reference,0.3830964881003065,0.7121699452400208
COCO-2017-val,Molmo2-ER,coco_1268_14226,21,horizontal,target,0.2938911541166287,0.2321733832359314
COCO-2017-val,Molmo2-ER,coco_1269_405306,21,horizontal,reference,-0.4198312100741612,0.1002268195152282
COCO-2017-val,Molmo2-ER,coco_1269_405306,21,horizontal,target,0.2459568406166814,-0.3568036258220672
COCO-2017-val,Molmo2-ER,coco_1270_306733,21,horizontal,reference,-0.1248644499608048,-4.461292266845703
COCO-2017-val,Molmo2-ER,coco_1270_306733,21,horizontal,target,0.5459672236503856,-2.124159574508667
COCO-2017-val,Molmo2-ER,coco_1271_486040,21,horizontal,reference,0.6289475201845443,7.889933586120605
COCO-2017-val,Molmo2-ER,coco_1271_486040,21,horizontal,target,0.6645362396842485,2.649439811706543
COCO-2017-val,Molmo2-ER,coco_1272_17029,21,horizontal,reference,-0.0725613656111218,-1.5850831270217896
COCO-2017-val,Molmo2-ER,coco_1272_17029,21,horizontal,target,0.1385523730350664,1.3621488809585571
COCO-2017-val,Molmo2-ER,coco_1273_190307,21,horizontal,reference,0.0278839430620505,-0.7664380073547363
COCO-2017-val,Molmo2-ER,coco_1273_190307,21,horizontal,target,0.010812317434834,1.3487192392349243
COCO-2017-val,Molmo2-ER,coco_1274_213033,21,horizontal,reference,-0.0397301463612955,1.287283182144165
COCO-2017-val,Molmo2-ER,coco_1274_213033,21,horizontal,target,-0.293209422093184,-0.7637380957603455
COCO-2017-val,Molmo2-ER,coco_1275_61108,21,horizontal,reference,0.0909237826858553,3.294393539428711
COCO-2017-val,Molmo2-ER,coco_1275_61108,21,horizontal,target,-0.4243001229324989,-3.1194510459899902
COCO-2017-val,Molmo2-ER,coco_1276_577735,21,horizontal,reference,0.1365034075512385,0.0428302884101867
COCO-2017-val,Molmo2-ER,coco_1276_577735,21,horizontal,target,0.3899637830384643,2.3269922733306885
COCO-2017-val,Molmo2-ER,coco_1277_508730,21,horizontal,reference,0.8410702882461585,10.710074424743652
COCO-2017-val,Molmo2-ER,coco_1277_508730,21,horizontal,target,0.2868229166666667,-2.090902328491211
COCO-2017-val,Molmo2-ER,coco_1278_389109,21,horizontal,reference,-0.1465469614718711,-2.36580228805542
COCO-2017-val,Molmo2-ER,coco_1278_389109,21,horizontal,target,0.5501716717442817,1.859545111656189
COCO-2017-val,Molmo2-ER,coco_1279_512657,21,horizontal,reference,0.5626356661676648,0.2858155369758606
COCO-2017-val,Molmo2-ER,coco_1279_512657,21,horizontal,target,0.2490464619911248,1.646599054336548
COCO-2017-val,Molmo2-ER,coco_1280_320490,21,horizontal,reference,0.7555826271186441,5.693387985229492
COCO-2017-val,Molmo2-ER,coco_1280_320490,21,horizontal,target,0.166137096517982,-0.9741382598876952
COCO-2017-val,Molmo2-ER,coco_1281_464144,21,horizontal,reference,-0.2481337818951737,-1.866576075553894
COCO-2017-val,Molmo2-ER,coco_1281_464144,21,horizontal,target,-0.0461157320013023,-0.0595443248748779
COCO-2017-val,Molmo2-ER,coco_1282_510329,21,horizontal,reference,-0.0794978989177987,-1.8733782768249512
COCO-2017-val,Molmo2-ER,coco_1282_510329,21,horizontal,target,0.5075522062293536,1.354607343673706
COCO-2017-val,Molmo2-ER,coco_1283_292456,21,horizontal,reference,-0.1868104776579352,-4.220455169677734
COCO-2017-val,Molmo2-ER,coco_1283_292456,21,horizontal,target,0.2443674568965517,3.052727699279785
COCO-2017-val,Molmo2-ER,coco_1284_288762,21,horizontal,reference,-0.05538526385316,0.4858697950839996
COCO-2017-val,Molmo2-ER,coco_1284_288762,21,horizontal,target,0.3293387176491733,2.228621006011963
COCO-2017-val,Molmo2-ER,coco_1285_404249,21,horizontal,reference,-0.246512036777374,0.1583063602447509
COCO-2017-val,Molmo2-ER,coco_1285_404249,21,horizontal,target,-0.2795443713332488,0.3434808850288391
COCO-2017-val,Molmo2-ER,coco_1286_42628,21,horizontal,reference,0.2996700395952485,1.1617223024368286
COCO-2017-val,Molmo2-ER,coco_1286_42628,21,horizontal,target,0.5065834603658537,-0.673606276512146
COCO-2017-val,Molmo2-ER,coco_1287_572517,21,horizontal,reference,0.2007521253441475,4.088494777679443
COCO-2017-val,Molmo2-ER,coco_1287_572517,21,horizontal,target,-0.2883498238820338,-4.333352088928223
COCO-2017-val,Molmo2-ER,coco_1288_28452,21,horizontal,reference,0.0292045311879569,0.6051075458526611
COCO-2017-val,Molmo2-ER,coco_1288_28452,21,horizontal,target,0.2272768281101613,5.7149505615234375
COCO-2017-val,Molmo2-ER,coco_1289_385997,21,horizontal,reference,0.6888172475230316,8.949385643005371
COCO-2017-val,Molmo2-ER,coco_1289_385997,21,horizontal,target,0.1209270766516996,-0.44126957654953
COCO-2017-val,Molmo2-ER,coco_1290_4395,21,horizontal,reference,0.0373028695349106,0.0923515558242797
COCO-2017-val,Molmo2-ER,coco_1290_4395,21,horizontal,target,-0.0572545448485367,0.3717707395553589
COCO-2017-val,Molmo2-ER,coco_1291_330369,21,horizontal,reference,0.0523818599188554,0.9177992939949036
COCO-2017-val,Molmo2-ER,coco_1291_330369,21,horizontal,target,-0.4851782945736433,-3.176902532577514
COCO-2017-val,Molmo2-ER,coco_1292_162581,21,horizontal,reference,0.0009417344173441,1.6272368431091309
COCO-2017-val,Molmo2-ER,coco_1292_162581,21,horizontal,target,-0.2484301683687552,-0.5455018877983093
COCO-2017-val,Molmo2-ER,coco_1293_471087,21,horizontal,reference,-0.1665159307432303,-2.071235418319702
COCO-2017-val,Molmo2-ER,coco_1293_471087,21,horizontal,target,0.0972144525054099,0.2024058103561401
COCO-2017-val,Molmo2-ER,coco_1294_357978,21,horizontal,reference,-0.8423762972882491,-7.16044282913208
COCO-2017-val,Molmo2-ER,coco_1294_357978,21,horizontal,target,-0.2407421686746987,0.3633506000041961
COCO-2017-val,Molmo2-ER,coco_1295_22479,21,horizontal,reference,0.1410859834313202,3.208451747894287
COCO-2017-val,Molmo2-ER,coco_1295_22479,21,horizontal,target,-0.2767530553970931,-0.6680865287780762
COCO-2017-val,Molmo2-ER,coco_1296_434204,21,horizontal,reference,0.2962671353251318,6.212245464324951
COCO-2017-val,Molmo2-ER,coco_1296_434204,21,horizontal,target,-0.1825649484536083,0.0228731632232666
COCO-2017-val,Molmo2-ER,coco_1297_205834,21,horizontal,reference,-0.2059782973674786,-0.6058148741722107
COCO-2017-val,Molmo2-ER,coco_1297_205834,21,horizontal,target,0.1369664019090217,0.0557113885879516
COCO-2017-val,Molmo2-ER,coco_1298_546325,21,horizontal,reference,0.1322222354111109,2.961690664291382
COCO-2017-val,Molmo2-ER,coco_1298_546325,21,horizontal,target,-0.437520853778214,-4.963296890258789
COCO-2017-val,Molmo2-ER,coco_1299_478393,21,horizontal,reference,-0.0671597992209528,0.964509665966034
COCO-2017-val,Molmo2-ER,coco_1299_478393,21,horizontal,target,0.5575964138217904,4.344343185424805
COCO-2017-val,Molmo2-ER,coco_1300_286660,21,horizontal,reference,-0.2319431068693646,-2.558711051940918
COCO-2017-val,Molmo2-ER,coco_1300_286660,21,horizontal,target,0.6395660716943032,-0.2285714745521545
COCO-2017-val,Molmo2-ER,coco_1301_106235,21,horizontal,reference,-0.1468739780360616,-0.2197287082672119
COCO-2017-val,Molmo2-ER,coco_1301_106235,21,horizontal,target,0.4978419897585955,0.7769427299499512
COCO-2017-val,Molmo2-ER,coco_1302_174371,21,horizontal,reference,-0.8059644670050762,-4.494838714599609
COCO-2017-val,Molmo2-ER,coco_1302_174371,21,horizontal,target,-0.190949628995434,-3.848052978515625
COCO-2017-val,Molmo2-ER,coco_1303_394206,21,horizontal,reference,-0.1900182321412882,-3.4222216606140137
COCO-2017-val,Molmo2-ER,coco_1303_394206,21,horizontal,target,0.3845883010432191,-0.3285901844501495
COCO-2017-val,Molmo2-ER,coco_1304_97994,21,horizontal,reference,-0.0116191794074731,-1.508243203163147
COCO-2017-val,Molmo2-ER,coco_1304_97994,21,horizontal,target,0.6198576675849403,3.521448135375977
COCO-2017-val,Molmo2-ER,coco_1305_19221,21,horizontal,reference,0.2583492618492617,2.02961540222168
COCO-2017-val,Molmo2-ER,coco_1305_19221,21,horizontal,target,-0.2596381458990662,-0.4243027567863464
COCO-2017-val,Molmo2-ER,coco_1306_343706,21,horizontal,reference,0.1182150545122129,1.983850598335266
COCO-2017-val,Molmo2-ER,coco_1306_343706,21,horizontal,target,-0.2287391054102944,-0.3087166547775268
COCO-2017-val,Molmo2-ER,coco_1307_206579,21,horizontal,reference,0.539278750234327,2.458664894104004
COCO-2017-val,Molmo2-ER,coco_1307_206579,21,horizontal,target,0.4610062568756876,-0.6191742420196533
COCO-2017-val,Molmo2-ER,coco_1308_178028,21,horizontal,reference,0.4121796945193172,6.051371574401856
COCO-2017-val,Molmo2-ER,coco_1308_178028,21,horizontal,target,-0.4748352849336456,-4.417147636413574
COCO-2017-val,Molmo2-ER,coco_1309_107087,21,horizontal,reference,-0.4730631826183804,-2.765566825866699
COCO-2017-val,Molmo2-ER,coco_1309_107087,21,horizontal,target,-0.4447697229576762,0.1139432191848754
COCO-2017-val,Molmo2-ER,coco_1310_196754,21,horizontal,reference,0.6151908805276414,2.878079652786255
COCO-2017-val,Molmo2-ER,coco_1310_196754,21,horizontal,target,-0.1564024660322019,-0.8282743692398071
COCO-2017-val,Molmo2-ER,coco_1311_258883,21,horizontal,reference,0.2884367134707888,-2.687778949737549
COCO-2017-val,Molmo2-ER,coco_1311_258883,21,horizontal,target,-0.6575841882571147,-3.4639832973480225
COCO-2017-val,Molmo2-ER,coco_1312_131138,21,horizontal,reference,-0.1199133831521738,-3.047271728515625
COCO-2017-val,Molmo2-ER,coco_1312_131138,21,horizontal,target,-0.4738982015985792,-6.03873348236084
COCO-2017-val,Molmo2-ER,coco_1313_578545,21,horizontal,reference,-0.1967769124569816,-1.3101730346679688
COCO-2017-val,Molmo2-ER,coco_1313_578545,21,horizontal,target,0.4414643119941133,1.362215876579285
COCO-2017-val,Molmo2-ER,coco_1314_233238,21,horizontal,reference,0.1864066618739517,1.036717653274536
COCO-2017-val,Molmo2-ER,coco_1314_233238,21,horizontal,target,0.1581903610699524,0.5293947458267212
COCO-2017-val,Molmo2-ER,coco_1315_52413,21,horizontal,reference,0.1654510913500402,-0.2075656652450561
COCO-2017-val,Molmo2-ER,coco_1315_52413,21,horizontal,target,0.1533784615384616,-0.338011085987091
COCO-2017-val,Molmo2-ER,coco_1316_102805,21,horizontal,reference,-0.4359789986957554,-1.1193909645080566
COCO-2017-val,Molmo2-ER,coco_1316_102805,21,horizontal,target,-0.0902242969556244,-1.25697124004364
COCO-2017-val,Molmo2-ER,coco_1317_13201,21,horizontal,reference,-0.1423357006834508,-0.0418516993522644
COCO-2017-val,Molmo2-ER,coco_1317_13201,21,horizontal,target,-0.318795663941438,-0.9694018363952636
COCO-2017-val,Molmo2-ER,coco_1318_310862,21,horizontal,reference,-0.2325587623267452,0.1103462874889373
COCO-2017-val,Molmo2-ER,coco_1318_310862,21,horizontal,target,-0.1622651784581724,-3.2648932933807373
COCO-2017-val,Molmo2-ER,coco_1319_277005,21,horizontal,reference,-0.7760752851249698,-3.580597400665283
COCO-2017-val,Molmo2-ER,coco_1319_277005,21,horizontal,target,-0.1778637176520093,-1.7926437854766846
COCO-2017-val,Molmo2-ER,coco_1320_349480,21,horizontal,reference,-0.2361115056818181,-2.948932647705078
COCO-2017-val,Molmo2-ER,coco_1320_349480,21,horizontal,target,-0.0599603613569321,-3.0669991970062256
COCO-2017-val,Molmo2-ER,coco_1321_255536,21,horizontal,reference,0.3568853974121995,5.987787246704102
COCO-2017-val,Molmo2-ER,coco_1321_255536,21,horizontal,target,-0.2414768339768339,-1.445050597190857
COCO-2017-val,Molmo2-ER,coco_1322_502737,21,horizontal,reference,0.0425770163116103,0.0494931787252426
COCO-2017-val,Molmo2-ER,coco_1322_502737,21,horizontal,target,-0.5803124404778102,-3.07458758354187
COCO-2017-val,Molmo2-ER,coco_1323_509699,21,horizontal,reference,0.3540685157041541,9.087604522705078
COCO-2017-val,Molmo2-ER,coco_1323_509699,21,horizontal,target,-0.2491323919781501,-5.024700164794922
COCO-2017-val,Molmo2-ER,coco_1324_229553,21,horizontal,reference,0.1192839379066532,1.283830642700195
COCO-2017-val,Molmo2-ER,coco_1324_229553,21,horizontal,target,0.1383235101506221,1.981226682662964
COCO-2017-val,Molmo2-ER,coco_1325_231339,21,horizontal,reference,0.2889989615216441,1.454359531402588
COCO-2017-val,Molmo2-ER,coco_1325_231339,21,horizontal,target,0.1941888045540798,2.808268547058105
COCO-2017-val,Molmo2-ER,coco_1326_407002,21,horizontal,reference,-0.2795188802883238,-2.09244155883789
COCO-2017-val,Molmo2-ER,coco_1326_407002,21,horizontal,target,0.1101251081955263,0.087573766708374
COCO-2017-val,Molmo2-ER,coco_1327_513580,21,horizontal,reference,0.0424009917465388,4.396195411682129
COCO-2017-val,Molmo2-ER,coco_1327_513580,21,horizontal,target,-0.4176932230281052,-3.5735867023468018
COCO-2017-val,Molmo2-ER,coco_1328_382009,21,horizontal,reference,-0.0481494672632784,-0.7956203818321228
COCO-2017-val,Molmo2-ER,coco_1328_382009,21,horizontal,target,0.5031317689530685,1.8223953247070312
COCO-2017-val,Molmo2-ER,coco_1329_22705,21,horizontal,reference,-0.6135487236487248,-2.5487332344055176
COCO-2017-val,Molmo2-ER,coco_1329_22705,21,horizontal,target,-0.0933644649661902,-0.9017168283462524
COCO-2017-val,Molmo2-ER,coco_1330_343937,21,horizontal,reference,0.0638466050298602,1.1919846534729004
COCO-2017-val,Molmo2-ER,coco_1330_343937,21,horizontal,target,0.148867944397641,2.153977632522583
COCO-2017-val,Molmo2-ER,coco_1331_358195,21,horizontal,reference,0.139196435670595,0.6957644820213318
COCO-2017-val,Molmo2-ER,coco_1331_358195,21,horizontal,target,0.3050328827183048,3.694592475891113
COCO-2017-val,Molmo2-ER,coco_1332_146825,21,horizontal,reference,-0.021423319076031,1.794032096862793
COCO-2017-val,Molmo2-ER,coco_1332_146825,21,horizontal,target,0.0333740689013035,0.4703489243984222
COCO-2017-val,Molmo2-ER,coco_1333_367569,21,horizontal,reference,-0.5933171140922592,-4.238213062286377
COCO-2017-val,Molmo2-ER,coco_1333_367569,21,horizontal,target,-0.4916450117785578,-4.373347759246826
COCO-2017-val,Molmo2-ER,coco_1334_504711,21,horizontal,reference,-0.0543037269143196,-0.1458246111869812
COCO-2017-val,Molmo2-ER,coco_1334_504711,21,horizontal,target,0.1296485713735609,0.7117238640785217
COCO-2017-val,Molmo2-ER,coco_1335_34873,21,horizontal,reference,0.3648584905660377,5.764636993408203
COCO-2017-val,Molmo2-ER,coco_1335_34873,21,horizontal,target,-0.332089643380557,-3.828835487365722
COCO-2017-val,Molmo2-ER,coco_1336_9772,21,horizontal,reference,0.0904722189125859,-0.5024371147155762
COCO-2017-val,Molmo2-ER,coco_1336_9772,21,horizontal,target,0.7138994215259891,4.366828918457031
COCO-2017-val,Molmo2-ER,coco_1337_492110,21,horizontal,reference,-0.3775620880165637,-4.14066219329834
COCO-2017-val,Molmo2-ER,coco_1337_492110,21,horizontal,target,0.190847024866785,0.787783682346344
COCO-2017-val,Molmo2-ER,coco_1338_84477,21,horizontal,reference,0.348721487281747,6.812264919281006
COCO-2017-val,Molmo2-ER,coco_1338_84477,21,horizontal,target,-0.0359188017796869,-4.646404266357422
COCO-2017-val,Molmo2-ER,coco_1339_376322,21,horizontal,reference,0.3930411008564567,-0.8477855920791626
COCO-2017-val,Molmo2-ER,coco_1339_376322,21,horizontal,target,-0.539653931590114,-5.926607608795166
COCO-2017-val,Molmo2-ER,coco_1340_426203,21,horizontal,reference,0.1592286683538419,0.0979284644126892
COCO-2017-val,Molmo2-ER,coco_1340_426203,21,horizontal,target,0.7292918547319955,4.706941604614258
COCO-2017-val,Molmo2-ER,coco_1341_487583,21,horizontal,reference,-0.0120309333119892,1.8168785572052
